norm_name,CODEISO3,ambiguité,dep_code
clairfontaine,FRA,1,02
clairmarais,FRA,1,62
clairoix,FRA,1,60
clairvaux,FRA,1,12
clairvaux aveyron,FRA,1,12
clairvaux lacs,FRA,1,39
clairy saulchoix,FRA,1,80
clais,FRA,1,76
clam,FRA,1,17
clamanges,FRA,1,51
clamart,FRA,1,92
clamensane,FRA,1,04
clamerey,FRA,1,21
clansayes,FRA,1,26
claon,FRA,1,55
clapier,FRA,1,12
clapiers,FRA,1,34
clara,FRA,1,66
claracq,FRA,1,64
clarafond,FRA,1,74
clarafond arcine,FRA,1,74
clarbec,FRA,1,14
clarens,FRA,1,65
clarensac,FRA,1,30
clary,FRA,1,59
classun,FRA,1,40
clastres,FRA,1,02
clasville,FRA,1,76
clat,FRA,1,11
claudon,FRA,1,88
claunay,FRA,1,86
claunay loudun,FRA,1,86
claux,FRA,1,15
clavans haut oisans,FRA,1,38
clave,FRA,1,79
claveisolles,FRA,1,69
clavette,FRA,1,17
claveyson,FRA,1,26
clavieres,FRA,1,15
claviers,FRA,1,83
claville,FRA,1,27
claville motteville,FRA,1,76
clavy warby,FRA,1,08
claye souilly,FRA,1,77
clayes,FRA,1,35
clayes bois,FRA,1,78
clayette,FRA,1,71
clayeures,FRA,1,54
clecy,FRA,1,14
cleden cap sizun,FRA,1,29
cleden poher,FRA,1,29
cleder,FRA,1,29
cledes,FRA,1,40
cleebourg,FRA,1,67
clef vallee eure,FRA,1,27
clefcy,FRA,1,88
clefmont,FRA,1,52
cleguer,FRA,1,56
cleguerec,FRA,1,56
clelles,FRA,1,38
clemencey,FRA,1,21
clemensat,FRA,1,63
clemery,FRA,1,54
clemont,FRA,1,18
clenay,FRA,1,21
clenleu,FRA,1,62
cleon,FRA,1,76
cleon andran,FRA,1,26
cleppe,FRA,1,42
clerac,FRA,1,17
clere bois,FRA,1,36
clere layon,FRA,1,49
clere pins,FRA,1,37
cleres,FRA,1,76
clerey,FRA,1,10
clerey brenon,FRA,1,54
clerey cote,FRA,1,88
clergoux,FRA,1,19
clerieux,FRA,1,26
clerimois,FRA,1,89
clerjus,FRA,1,88
clerlande,FRA,1,63
clermain,FRA,1,71
clermont argonne,FRA,1,55
clermont beauregard,FRA,1,24
clermont creans,FRA,1,72
clermont dessous,FRA,1,47
clermont dessus,FRA,1,47
clermont excideuil,FRA,1,24
clermont fermes,FRA,1,02
clermont ferrand,FRA,1,63
clermont fort,FRA,1,31
clermont herault,FRA,1,34
clermont lauquet,FRA,1,11
clermont pouyguilles,FRA,1,32
clermont saves,FRA,1,32
clermont soubiran,FRA,1,47
cleron,FRA,1,25
clerques,FRA,1,62
clerval,FRA,1,25
clery grand,FRA,1,55
clery petit,FRA,1,55
clery saint andre,FRA,1,45
clery somme,FRA,1,80
clery vexin,FRA,1,95
clesles,FRA,1,51
clessy,FRA,1,71
clety,FRA,1,62
cleurie,FRA,1,88
cleuville,FRA,1,76
clevilliers,FRA,1,28
cleyrac,FRA,1,33
cleyzieu,FRA,1,01
clezentaine,FRA,1,88
clichy,FRA,1,92
clichy bois,FRA,1,93
climbach,FRA,1,67
clinchamp,FRA,1,52
clinchamps orne,FRA,1,14
cliousclat,FRA,1,26
cliponville,FRA,1,76
cliron,FRA,1,08
clisse,FRA,1,17
clisson,FRA,1,44
clitourps,FRA,1,50
clohars carnoet,FRA,1,29
clohars fouesnant,FRA,1,29
cloitre,FRA,1,29
cloitre pleyben,FRA,1,29
cloitre saint thegonnec,FRA,1,29
clomot,FRA,1,21
clonas vareze,FRA,1,38
clos fontaine,FRA,1,77
clotte,FRA,1,17
clouange,FRA,1,57
cloue,FRA,1,86
cloyes loir,FRA,1,28
cloyes marne,FRA,1,51
clucy,FRA,1,39
clugnat,FRA,1,23
cluis,FRA,1,36
clumanc,FRA,1,04
cluny,FRA,1,71
clusaz,FRA,1,74
cluse mijoux,FRA,1,25
clussais,FRA,1,79
clussais pommeraie,FRA,1,79
clux villeneuve,FRA,1,71
cluze paquier,FRA,1,38
coadout,FRA,1,22
coaraze,FRA,1,06
coarraze,FRA,1,64
coat meal,FRA,1,29
coatascorn,FRA,1,22
coatreven,FRA,1,22
cobonne,FRA,1,26
cobrieux,FRA,1,59
cochere,FRA,1,61
cocherel,FRA,1,77
cocheren,FRA,1,57
coclois,FRA,1,10
cocquerel,FRA,1,80
cocumont,FRA,1,47
cocures,FRA,1,48
codalet,FRA,1,66
codognan,FRA,1,30
codolet,FRA,1,30
coesmes,FRA,1,35
coetlogon,FRA,1,22
coetmieux,FRA,1,22
coeur causse,FRA,1,46
coeuvres valsery,FRA,1,02
coex,FRA,1,85
coggia,FRA,1,2A
cogles,FRA,1,35
cogna,FRA,1,39
cognac,FRA,1,16
cognac foret,FRA,1,87
cognac froid,FRA,1,87
cognat lyonne,FRA,1,03
cogners,FRA,1,72
cognet,FRA,1,38
cognieres,FRA,1,70
cognin,FRA,1,73
cognin gorges,FRA,1,38
cognocoli monticchi,FRA,1,2A
cogolin,FRA,1,83
cohade,FRA,1,43
cohennoz,FRA,1,73
cohiniac,FRA,1,22
cohons,FRA,1,52
coiffy bas,FRA,1,52
coiffy haut,FRA,1,52
coigneux,FRA,1,80
coignieres,FRA,1,78
coimeres,FRA,1,33
coin cuvry,FRA,1,57
coin seille,FRA,1,57
coinces,FRA,1,45
coinches,FRA,1,88
coincourt,FRA,1,54
coings,FRA,1,36
coingt,FRA,1,02
coirac,FRA,1,33
coise,FRA,1,69
coise saint jean pied gauthier,FRA,1,73
coiserette,FRA,1,39
coisevaux,FRA,1,70
coisia,FRA,1,39
coisy,FRA,1,80
coivert,FRA,1,17
coivrel,FRA,1,60
coizard joches,FRA,1,51
colayrac saint cirq,FRA,1,47
colembert,FRA,1,62
colincamps,FRA,1,80
collan,FRA,1,89
collancelle,FRA,1,58
collandres,FRA,1,15
collandres quincarnon,FRA,1,27
collanges,FRA,1,63
collat,FRA,1,43
colle loup,FRA,1,06
colle saint michel,FRA,1,04
collegien,FRA,1,77
collemiers,FRA,1,89
colleret,FRA,1,59
collet deze,FRA,1,48
colletot,FRA,1,27
colleville,FRA,1,76
colleville mer,FRA,1,14
colleville montgomery,FRA,1,14
colleville orne,FRA,1,14
collias,FRA,1,30
colligis crandelain,FRA,1,02
colligny,FRA,1,57
colline beaumont,FRA,1,62
collinee,FRA,1,22
collioure,FRA,1,66
collobrieres,FRA,1,83
collonge charollais,FRA,1,71
collonge madeleine,FRA,1,71
collonges bevy,FRA,1,21
collonges mont or,FRA,1,69
collonges premieres,FRA,1,21
collonges rouge,FRA,1,19
collonges saleve,FRA,1,74
collorec,FRA,1,29
collorgues,FRA,1,30
colmar,FRA,1,68
colmars,FRA,1,04
colmen,FRA,1,57
colmery,FRA,1,58
colmesnil manneville,FRA,1,76
colmey,FRA,1,54
colmier bas,FRA,1,52
colmier haut,FRA,1,52
colognac,FRA,1,30
cologne,FRA,1,32
colomars,FRA,1,06
colombe fosse,FRA,1,10
colombe sec,FRA,1,10
colombe vesoul,FRA,1,70
colombelles,FRA,1,14
colombes,FRA,1,92
colombey belles,FRA,1,54
colombey deux eglises,FRA,1,52
colombier brionnais,FRA,1,71
colombier cardinal,FRA,1,07
colombier fontaine,FRA,1,25
colombier jeune,FRA,1,07
colombier saugnieu,FRA,1,69
colombier vieux,FRA,1,07
colombieres orb,FRA,1,34
colombiers plessis,FRA,1,53
colombiers seulles,FRA,1,14
colombies,FRA,1,12
colombotte,FRA,1,70
colomby,FRA,1,50
colomby anguerny,FRA,1,14
colomiers,FRA,1,31
colomieu,FRA,1,01
colonard buisson,FRA,1,61
colondannes,FRA,1,23
colonfay,FRA,1,02
colonne,FRA,1,39
colonzelle,FRA,1,26
colpo,FRA,1,56
colroy roche,FRA,1,67
coltainville,FRA,1,28
coltines,FRA,1,15
coly,FRA,1,24
combaillaux,FRA,1,34
combas,FRA,1,30
combe lancey,FRA,1,38
combeaufontaine,FRA,1,70
combefa,FRA,1,81
comberanche epeluche,FRA,1,24
comberjon,FRA,1,70
comberouger,FRA,1,82
combertault,FRA,1,21
combiers,FRA,1,16
comblanchien,FRA,1,21
combles,FRA,1,80
combles barrois,FRA,1,55
comblessac,FRA,1,35
combleux,FRA,1,45
comblot,FRA,1,61
combloux,FRA,1,74
combon,FRA,1,27
combourg,FRA,1,35
combourtille,FRA,1,35
combovin,FRA,1,26
combrailles,FRA,1,63
combrand,FRA,1,79
combray,FRA,1,14
combre,FRA,1,42
combree,FRA,1,49
combres,FRA,1,28
combres cotes,FRA,1,55
combressol,FRA,1,19
combret,FRA,1,12
combreux,FRA,1,45
combrimont,FRA,1,88
combrit,FRA,1,29
combronde,FRA,1,63
combs ville,FRA,1,77
comelle,FRA,1,71
comigne,FRA,1,11
comines,FRA,1,59
commana,FRA,1,29
commarin,FRA,1,21
commeaux,FRA,1,61
commelle,FRA,1,38
commelle vernay,FRA,1,42
commenailles,FRA,1,39
commenchon,FRA,1,02
commensacq,FRA,1,40
commentry,FRA,1,03
commeny,FRA,1,95
commequiers,FRA,1,85
commer,FRA,1,53
commercy,FRA,1,55
commerveil,FRA,1,72
commes,FRA,1,14
communay,FRA,1,69
compains,FRA,1,63
compainville,FRA,1,76
compans,FRA,1,77
compas,FRA,1,23
compertrix,FRA,1,51
compeyre,FRA,1,12
compiegne,FRA,1,60
compigny,FRA,1,89
compolibat,FRA,1,12
compote,FRA,1,73
compregnac,FRA,1,12
compreignac,FRA,1,87
comps artuby,FRA,1,83
comps grand ville,FRA,1,12
comte,FRA,1,62
comus,FRA,1,11
conan,FRA,1,41
conand,FRA,1,01
conat,FRA,1,66
conca,FRA,1,2A
concarneau,FRA,1,29
concevreux,FRA,1,02
conceze,FRA,1,19
conches,FRA,1,77
conches gondoire,FRA,1,77
conches ouche,FRA,1,27
conchez,FRA,1,64
conchez bearn,FRA,1,64
conchil temple,FRA,1,62
conchy canche,FRA,1,62
conchy pots,FRA,1,60
concores,FRA,1,46
concoret,FRA,1,56
concots,FRA,1,46
concoules,FRA,1,30
concourson layon,FRA,1,49
concremiers,FRA,1,36
concressault,FRA,1,18
concriers,FRA,1,41
condac,FRA,1,16
condal,FRA,1,71
condamine chatelard,FRA,1,04
condat combraille,FRA,1,63
condat ganaveix,FRA,1,19
condat montboissier,FRA,1,63
condat trincou,FRA,1,24
condat vezere,FRA,1,24
condat vienne,FRA,1,87
conde,FRA,1,36
conde aisne,FRA,1,02
conde autry,FRA,1,08
conde barrois,FRA,1,55
conde brie,FRA,1,02
conde escaut,FRA,1,59
conde folie,FRA,1,80
conde herpy,FRA,1,08
conde huisne,FRA,1,61
conde ifs,FRA,1,14
conde marne,FRA,1,51
conde noireau,FRA,1,14
conde normandie,FRA,1,14
conde northen,FRA,1,57
conde risle,FRA,1,27
conde sainte libiaire,FRA,1,77
conde sarthe,FRA,1,61
conde seulles,FRA,1,14
conde suippe,FRA,1,02
conde vesgre,FRA,1,78
conde vire,FRA,1,50
condecourt,FRA,1,95
condeissiat,FRA,1,01
condeon,FRA,1,16
condette,FRA,1,62
condezaygues,FRA,1,47
condillac,FRA,1,26
condom,FRA,1,32
condom aubrac,FRA,1,12
condorcet,FRA,1,26
condren,FRA,1,02
condrieu,FRA,1,69
conflandey,FRA,1,70
conflans anille,FRA,1,72
conflans jarnisy,FRA,1,54
conflans lanterne,FRA,1,70
conflans loing,FRA,1,45
conflans sainte honorine,FRA,1,78
conflans seine,FRA,1,51
confolens,FRA,1,16
confolent port dieu,FRA,1,19
confort,FRA,1,01
confort meilars,FRA,1,29
confracourt,FRA,1,70
confrancon,FRA,1,01
conge orne,FRA,1,72
congenies,FRA,1,30
congerville thionville,FRA,1,91
congis,FRA,1,77
congis therouanne,FRA,1,77
congrier,FRA,1,53
congy,FRA,1,51
conie molitard,FRA,1,28
conilhac corbieres,FRA,1,11
conilhac montagne,FRA,1,11
conjux,FRA,1,73
conlie,FRA,1,72
conliege,FRA,1,39
connac,FRA,1,12
connangles,FRA,1,43
connantray vaurefroy,FRA,1,51
connantre,FRA,1,51
connaux,FRA,1,30
conne barde,FRA,1,24
conne labarde,FRA,1,24
connelles,FRA,1,27
connerre,FRA,1,72
connezac,FRA,1,24
connigis,FRA,1,02
conquereuil,FRA,1,44
conques orbiel,FRA,1,11
conques rouergue,FRA,1,12
conquet,FRA,1,29
conqueyrac,FRA,1,30
cons grandville,FRA,1,54
consac,FRA,1,17
consegudes,FRA,1,06
consenvoye,FRA,1,55
consigny,FRA,1,52
consolation maisonnettes,FRA,1,25
contalmaison,FRA,1,80
contamine arve,FRA,1,74
contamine sarzin,FRA,1,74
contamines,FRA,1,74
contamines montjoie,FRA,1,74
contault,FRA,1,51
contay,FRA,1,80
conte,FRA,1,39
contescourt,FRA,1,02
contest,FRA,1,53
conteville boulogne,FRA,1,62
conteville ternois,FRA,1,62
conthil,FRA,1,57
contigne,FRA,1,49
contigny,FRA,1,03
contilly,FRA,1,72
continvoir,FRA,1,37
contoire,FRA,1,80
contrazy,FRA,1,09
contreglise,FRA,1,70
contremoulins,FRA,1,76
contreuve,FRA,1,08
contrevoz,FRA,1,01
contrexeville,FRA,1,88
contrieres,FRA,1,50
contrisson,FRA,1,55
conty,FRA,1,80
contz bains,FRA,1,57
conzieu,FRA,1,01
coole,FRA,1,51
coolus,FRA,1,51
copechagniere,FRA,1,85
copponex,FRA,1,74
coquainvilliers,FRA,1,14
coquelles,FRA,1,62
coquille,FRA,1,24
corancez,FRA,1,28
corancy,FRA,1,58
coray,FRA,1,29
corbara,FRA,1,2B
corbarieu,FRA,1,82
corbas,FRA,1,69
corbehem,FRA,1,62
corbeil cerf,FRA,1,60
corbeil essonnes,FRA,1,91
corbeilles,FRA,1,45
corbel,FRA,1,73
corbelin,FRA,1,38
corbenay,FRA,1,70
corbeny,FRA,1,02
corbere,FRA,1,66
corbere aberes,FRA,1,64
corbere cabanes,FRA,1,66
corberon,FRA,1,21
corbes,FRA,1,30
corbie,FRA,1,80
corbiere,FRA,1,70
corbigny,FRA,1,58
corbon,FRA,1,61
corbonod,FRA,1,01
corbreuse,FRA,1,91
corcelle mieslot,FRA,1,25
corcelles arts,FRA,1,21
corcelles beaujolais,FRA,1,69
corcelles citeaux,FRA,1,21
corcelles ferrieres,FRA,1,25
corcelles monts,FRA,1,21
corcieux,FRA,1,88
corcondray,FRA,1,25
corconne,FRA,1,30
corcoue logne,FRA,1,44
corcy,FRA,1,02
cordeac,FRA,1,38
cordebugle,FRA,1,14
cordelle,FRA,1,42
cordemais,FRA,1,44
cordes,FRA,1,81
cordes ciel,FRA,1,81
cordes tolosannes,FRA,1,82
cordesse,FRA,1,71
cordey,FRA,1,14
cordon,FRA,1,74
cordonnet,FRA,1,70
coren,FRA,1,15
corenc,FRA,1,38
corent,FRA,1,63
corfelix,FRA,1,51
corgengoux,FRA,1,21
corgnac isle,FRA,1,24
corgoloin,FRA,1,21
corignac,FRA,1,17
corlay,FRA,1,22
corlier,FRA,1,01
cormainville,FRA,1,28
cormaranche bugey,FRA,1,01
cormatin,FRA,1,71
corme ecluse,FRA,1,17
corme royal,FRA,1,17
cormeilles parisis,FRA,1,95
cormeilles vexin,FRA,1,95
cormelles,FRA,1,14
cormelles royal,FRA,1,14
cormenier,FRA,1,79
cormenon,FRA,1,41
cormeray,FRA,1,41
cormery,FRA,1,37
cormes,FRA,1,72
cormicy,FRA,1,51
cormier,FRA,1,27
cormolain,FRA,1,14
cormont,FRA,1,62
cormontreuil,FRA,1,51
cormoranche saone,FRA,1,01
cormost,FRA,1,10
cormot grand,FRA,1,21
cormoyeux,FRA,1,51
cormoz,FRA,1,01
corn,FRA,1,46
cornac,FRA,1,46
cornant,FRA,1,89
cornas,FRA,1,07
cornay,FRA,1,08
cornebarrieu,FRA,1,31
corneilhan,FRA,1,34
corneilla conflent,FRA,1,66
corneilla del vercol,FRA,1,66
corneilla riviere,FRA,1,66
corneillan,FRA,1,32
corneville fouquetiere,FRA,1,27
corneville risle,FRA,1,27
cornier,FRA,1,74
cornil,FRA,1,19
cornillac,FRA,1,26
cornille caves,FRA,1,49
cornillon confoux,FRA,1,13
cornillon oule,FRA,1,26
cornillon trieves,FRA,1,38
cornimont,FRA,1,88
cornod,FRA,1,39
cornot,FRA,1,70
cornuaille,FRA,1,49
cornus,FRA,1,12
cornusse,FRA,1,18
corny macheromenil,FRA,1,08
corny moselle,FRA,1,57
coron,FRA,1,49
corpe,FRA,1,85
corpeau,FRA,1,21
corpoyer chapelle,FRA,1,21
corps,FRA,1,38
corps nuds,FRA,1,35
corquilleroy,FRA,1,45
corquoy,FRA,1,18
corrano,FRA,1,2A
corravillers,FRA,1,70
corre,FRA,1,70
correncon,FRA,1,38
correncon vercors,FRA,1,38
correns,FRA,1,83
correze,FRA,1,19
corribert,FRA,1,51
corrobert,FRA,1,51
corrombles,FRA,1,21
corronsac,FRA,1,31
corroy,FRA,1,51
corsaint,FRA,1,21
corsavy,FRA,1,66
corscia,FRA,1,2B
corsept,FRA,1,44
corseul,FRA,1,22
cortambert,FRA,1,71
corte,FRA,1,2B
cortevaix,FRA,1,71
cortrat,FRA,1,45
corvees yys,FRA,1,28
corveissiat,FRA,1,01
corvol embernard,FRA,1,58
corvol orgueilleux,FRA,1,58
corze,FRA,1,49
cos,FRA,1,09
cosges,FRA,1,39
cosledaa lube boast,FRA,1,64
cosmes,FRA,1,53
cosnac,FRA,1,19
cosne,FRA,1,58
cosne allier,FRA,1,03
cosne cours loire,FRA,1,58
cosne loire,FRA,1,58
cosnes romain,FRA,1,54
cosqueville,FRA,1,50
cossaye,FRA,1,58
cosse champagne,FRA,1,53
cosse vivien,FRA,1,53
cossesseville,FRA,1,14
cosswiller,FRA,1,67
costa,FRA,1,2B
costaros,FRA,1,43
costes,FRA,1,05
costes gozon,FRA,1,12
cote,FRA,1,70
cote arbroz,FRA,1,74
cote couzan,FRA,1,42
cote saint andre,FRA,1,38
coteau,FRA,1,42
cotebrune,FRA,1,25
cotes arey,FRA,1,38
cotes corps,FRA,1,38
coti chiavari,FRA,1,2A
cotignac,FRA,1,83
cottance,FRA,1,42
cottenchy,FRA,1,80
cottevrard,FRA,1,76
cottun,FRA,1,14
couarde,FRA,1,79
couarde mer,FRA,1,17
couargues,FRA,1,18
coubert,FRA,1,77
coubeyrac,FRA,1,33
coubisou,FRA,1,12
coubjours,FRA,1,24
coublevie,FRA,1,38
coublucq,FRA,1,64
coubon,FRA,1,43
coubron,FRA,1,93
couches,FRA,1,71
couches mines,FRA,1,71
couchey,FRA,1,21
coucourde,FRA,1,26
coucouron,FRA,1,07
coucy,FRA,1,08
coucy chateau auffrique,FRA,1,02
coucy eppes,FRA,1,02
coucy ville,FRA,1,02
couddes,FRA,1,41
coudehard,FRA,1,61
coudekerque,FRA,1,59
coudekerque branche,FRA,1,59
coudes,FRA,1,63
coudeville,FRA,1,50
coudeville mer,FRA,1,50
coudons,FRA,1,11
coudoux,FRA,1,13
coudray macouard,FRA,1,49
coudray montceaux,FRA,1,91
coudray perche,FRA,1,28
coudray rabut,FRA,1,14
coudray saint germer,FRA,1,60
coudray thelle,FRA,1,60
coudreceau,FRA,1,28
coudrecieux,FRA,1,72
coudres,FRA,1,27
coudroy,FRA,1,45
coudun,FRA,1,60
coudures,FRA,1,40
coueilles,FRA,1,31
coueron,FRA,1,44
couesmes,FRA,1,37
couesmes froulay,FRA,1,53
couesmes vauce,FRA,1,53
couffe,FRA,1,44
couffi,FRA,1,41
couffoulens,FRA,1,11
couffy,FRA,1,41
couffy sarsonne,FRA,1,19
couflens,FRA,1,09
coufouleux,FRA,1,81
couhe,FRA,1,86
couilly pont dames,FRA,1,77
couin,FRA,1,62
couiza,FRA,1,11
couladere,FRA,1,31
coulaines,FRA,1,72
coulandon,FRA,1,03
coulangeron,FRA,1,89
coulanges nevers,FRA,1,58
coulanges vineuse,FRA,1,89
coulanges yonne,FRA,1,89
coulans gee,FRA,1,72
coulaures,FRA,1,24
couleuvre,FRA,1,03
coulevon,FRA,1,70
coulgens,FRA,1,16
coulimer,FRA,1,61
coullemelle,FRA,1,80
coullemont,FRA,1,62
coullons,FRA,1,45
coulmer,FRA,1,61
coulmier sec,FRA,1,21
coulmiers,FRA,1,45
coulobres,FRA,1,34
coulogne,FRA,1,62
couloisy,FRA,1,60
coulombs valois,FRA,1,77
coulomby,FRA,1,62
coulommes,FRA,1,77
coulommes marqueny,FRA,1,08
coulommes montagne,FRA,1,51
coulommiers,FRA,1,77
coulommiers tour,FRA,1,41
coulon,FRA,1,79
coulon sansais,FRA,1,79
coulonces,FRA,1,61
coulonche,FRA,1,61
coulonge,FRA,1,72
coulonges autize,FRA,1,79
coulonges cohan,FRA,1,02
coulonges sarthe,FRA,1,61
coulonges tardenois,FRA,1,02
coulonges thouarsais,FRA,1,79
coulonvillers,FRA,1,80
couloume mondebat,FRA,1,32
coulounieix,FRA,1,24
coulounieix chamiers,FRA,1,24
coulours,FRA,1,89
couloutre,FRA,1,58
coulouvray boisbenatre,FRA,1,50
coulx,FRA,1,47
coume,FRA,1,57
counozouls,FRA,1,11
coupelle neuve,FRA,1,62
coupelle vieille,FRA,1,62
coupesarte,FRA,1,14
coupetz,FRA,1,51
coupeville,FRA,1,51
coupiac,FRA,1,12
coupray,FRA,1,52
coupru,FRA,1,02
couptrain,FRA,1,53
coupvray,FRA,1,77
couqueques,FRA,1,33
cour buis,FRA,1,38
cour cheverny,FRA,1,41
cour eveque,FRA,1,52
cour loire,FRA,1,41
cour marigny,FRA,1,45
cour maugis huisne,FRA,1,61
cour saint maurice,FRA,1,25
courances,FRA,1,91
courant,FRA,1,17
courban,FRA,1,21
courbehaye,FRA,1,28
courbepine,FRA,1,27
courbes,FRA,1,02
courbesseaux,FRA,1,54
courbette,FRA,1,39
courbeveille,FRA,1,53
courbevoie,FRA,1,92
courbiac,FRA,1,47
courbillac,FRA,1,16
courboin,FRA,1,02
courcais,FRA,1,03
courcay,FRA,1,37
courceboeufs,FRA,1,72
courcelette,FRA,1,80
courcelles aire,FRA,1,55
courcelles barrois,FRA,1,55
courcelles bassee,FRA,1,77
courcelles blaise,FRA,1,52
courcelles bois,FRA,1,80
courcelles chatenois,FRA,1,88
courcelles chaussy,FRA,1,57
courcelles comte,FRA,1,62
courcelles epayelles,FRA,1,60
courcelles foret,FRA,1,72
courcelles fremoy,FRA,1,21
courcelles gisors,FRA,1,60
courcelles lens,FRA,1,62
courcelles montagne,FRA,1,52
courcelles montbard,FRA,1,21
courcelles montbeliard,FRA,1,25
courcelles moyencourt,FRA,1,80
courcelles nied,FRA,1,57
courcelles sapicourt,FRA,1,51
courcelles seine,FRA,1,27
courcelles semur,FRA,1,21
courcelles thoix,FRA,1,80
courcelles touraine,FRA,1,37
courcelles vesle,FRA,1,02
courcelles vesles,FRA,1,02
courcelles viosne,FRA,1,95
courcelles voire,FRA,1,10
courcemain,FRA,1,51
courcemont,FRA,1,72
courcerac,FRA,1,17
courceroy,FRA,1,10
courchamp,FRA,1,77
courchapon,FRA,1,25
courchaton,FRA,1,70
courchelettes,FRA,1,59
courcite,FRA,1,53
courcival,FRA,1,72
courcome,FRA,1,16
courcon,FRA,1,17
courcoue,FRA,1,37
courcouronnes,FRA,1,91
courcoury,FRA,1,17
courcuire,FRA,1,70
courcy loges,FRA,1,45
courdemanges,FRA,1,51
courdimanche,FRA,1,95
courdimanche essonne,FRA,1,91
couret,FRA,1,31
courgains,FRA,1,72
courgeac,FRA,1,16
courgenard,FRA,1,72
courgenay,FRA,1,89
courgent,FRA,1,78
courgeon,FRA,1,61
courgeout,FRA,1,61
courgis,FRA,1,89
courgivaux,FRA,1,51
courgoul,FRA,1,63
courjeonnet,FRA,1,51
courlac,FRA,1,16
courlandon,FRA,1,51
courlans,FRA,1,39
courlaoux,FRA,1,39
courlay,FRA,1,79
courleon,FRA,1,49
courlon,FRA,1,21
courlon yonne,FRA,1,89
courmangoux,FRA,1,01
courmas,FRA,1,51
courmelles,FRA,1,02
courmemin,FRA,1,41
courmenil,FRA,1,61
courmes,FRA,1,06
cournanel,FRA,1,11
courneuve,FRA,1,93
courniou,FRA,1,34
cournols,FRA,1,63
cournon,FRA,1,56
cournon auvergne,FRA,1,63
cournonsec,FRA,1,34
cournonterral,FRA,1,34
couronne,FRA,1,16
courouvre,FRA,1,55
courpalay,FRA,1,77
courpiac,FRA,1,33
courpiere,FRA,1,63
courpignac,FRA,1,17
courquetaine,FRA,1,77
courrensan,FRA,1,32
courrieres,FRA,1,62
courris,FRA,1,81
courry,FRA,1,30
cours bains,FRA,1,33
cours barres,FRA,1,18
cours monsegur,FRA,1,33
cours pile,FRA,1,24
cours ville,FRA,1,69
coursac,FRA,1,24
coursan,FRA,1,11
coursan othe,FRA,1,10
coursegoules,FRA,1,06
courset,FRA,1,62
courseulles,FRA,1,14
courseulles mer,FRA,1,14
courson,FRA,1,14
courson carrieres,FRA,1,89
courson monteloup,FRA,1,91
courtacon,FRA,1,77
courtagnon,FRA,1,51
courtalain,FRA,1,28
courtaoult,FRA,1,10
courtauly,FRA,1,11
courtavon,FRA,1,68
courteilles,FRA,1,27
courteix,FRA,1,19
courtelevant,FRA,1,90
courtemanche,FRA,1,80
courtemaux,FRA,1,45
courtemont,FRA,1,51
courtemont varennes,FRA,1,02
courtempierre,FRA,1,45
courtenot,FRA,1,10
courteranges,FRA,1,10
courteron,FRA,1,10
courtes,FRA,1,01
courtesoult gatey,FRA,1,70
courtetain salans,FRA,1,25
courtete,FRA,1,11
courteuil,FRA,1,60
courthezon,FRA,1,84
courthiezy,FRA,1,51
courties,FRA,1,32
courtieux,FRA,1,60
courtillers,FRA,1,72
courtils,FRA,1,50
courtine,FRA,1,23
courtine trucq,FRA,1,23
courtisols,FRA,1,51
courtivron,FRA,1,21
courtoin,FRA,1,89
courtois yonne,FRA,1,89
courtonne deux eglises,FRA,1,14
courtonne meurdrac,FRA,1,14
courtonne ville,FRA,1,14
courtrizy fussigny,FRA,1,02
courtry,FRA,1,77
courvaudon,FRA,1,14
courvieres,FRA,1,25
courville,FRA,1,51
courville eure,FRA,1,28
courzieu,FRA,1,69
cousance,FRA,1,39
cousances forges,FRA,1,55
cousances triconville,FRA,1,55
cousolre,FRA,1,59
coussa,FRA,1,09
coussac bonneval,FRA,1,87
coussan,FRA,1,65
coussay,FRA,1,86
coussay bois,FRA,1,86
coussegrey,FRA,1,10
coussey,FRA,1,88
coust,FRA,1,18
coustaussa,FRA,1,11
coustouge,FRA,1,11
coustouges,FRA,1,66
coutances,FRA,1,50
coutansouze,FRA,1,03
coutarnoux,FRA,1,89
coutencon,FRA,1,77
coutens,FRA,1,09
couternon,FRA,1,21
couteuges,FRA,1,43
coutevroult,FRA,1,77
couthenans,FRA,1,70
couthures garonne,FRA,1,47
coutiches,FRA,1,59
coutieres,FRA,1,79
coutouvre,FRA,1,42
coutras,FRA,1,33
couture argenson,FRA,1,79
couture boussey,FRA,1,27
couture loir,FRA,1,41
couturelle,FRA,1,62
couvains,FRA,1,50
couvertoirade,FRA,1,12
couvertpuis,FRA,1,55
couvignon,FRA,1,10
couville,FRA,1,50
couvonges,FRA,1,55
couvrelles,FRA,1,02
couvron aumencourt,FRA,1,02
couvrot,FRA,1,51
coux bigaroque,FRA,1,24
coux bigaroque mouzens,FRA,1,24
couy,FRA,1,18
couyere,FRA,1,35
couze saint front,FRA,1,24
couzeix,FRA,1,87
couziers,FRA,1,37
couzon,FRA,1,03
couzon mont or,FRA,1,69
couzou,FRA,1,46
cox,FRA,1,31
coye foret,FRA,1,60
coyecques,FRA,1,62
coyolles,FRA,1,02
coyriere,FRA,1,39
coyron,FRA,1,39
coyviller,FRA,1,54
cozes,FRA,1,17
cozzano,FRA,1,2A
crach,FRA,1,56
