id,CODEISO3,insee_code,start_datetime,end_datetime,name,norm_name,newest_id,insee_code_history,dep_history,population,dep_code,newest_insee_code,validity,newest_name,newest_dep_code,surface,latitude,longitude,geopoint_2d,Code ONS,Commune,dep,Dates changement,Daira,Code postal,ambiguity,norm_rank,insee_rank
ALS3f6ec@2017-01-01,DZA,,,,Messaad,messaad,ALS3f6ec@2017-01-01,,,,,,true,Messaad,,,34.16666667,3.5,POINT(3.5 34.16666667),,Messaad,Djelfa,,,,,1.0,2161.0
ALS3f9cc@2017-01-01,DZA,,,,Hassi Messaoud,hassi messaoud,ALS3f9cc@2017-01-01,,,,,,true,Hassi Messaoud,,,31.682456,6.072521,POINT(6.072521 31.682456),,Hassi Messaoud,Ouargla,,,,,1.0,2162.0
ALS3fd5c@2017-01-01,DZA,,,,Guelta Zerka,guelta zerka,ALS3fd5c@2017-01-01,,,,,,true,Guelta Zerka,,,36.2088,5.6877,POINT(5.6877 36.2088),,Guelta Zerka,Sétif,,,,,1.0,2163.0
ALS407cb@2017-01-01,DZA,,,,Oued El Berdi,oued el berdi,ALS407cb@2017-01-01,,,,,,true,Oued El Berdi,,,36.289,3.9189,POINT(3.9189 36.289),,Oued El Berdi,Bouira,,,,,1.0,2164.0
ALS40a33@2017-01-01,DZA,,,,Ouamri,ouamri,ALS40a33@2017-01-01,,,,,,true,Ouamri,,,36.233333,2.566667,POINT(2.566667 36.233333),,Ouamri,Médéa,,,,,1.0,2165.0
ALS40b1d@2017-01-01,DZA,,,,Tirman,tirman,,,,,,,true,Teghalimet,,,,,,,,,,,,1,1.0,2166.0
ALS419fb@2017-01-01,DZA,,,,Aïn Ouksir,ain ouksir,ALS419fb@2017-01-01,,,,,,true,Aïn Ouksir,,,35.851892,3.470521,POINT(3.470521 35.851892),,Aïn Ouksir,Médéa,,,,,1.0,2167.0
ALS42228@2017-01-01,DZA,,,,Abbo,abbo,,,,,,,true,Sidi Daoud,,,,,,,,,,,,1,1.0,2168.0
ALS42228@2017-01-01,DZA,,,,Sidi Daoud,sidi daoud,ALS42228@2017-01-01,,,,,,true,Sidi Daoud,,,36.85,3.85,POINT(3.85 36.85),,Sidi Daoud,Boumerdès,,,,,1.0,2169.0
ALS424ea@2017-01-01,DZA,,,,El Mechira,el mechira,ALS424ea@2017-01-01,,,,,,true,El Mechira,,,36.010247,6.231267,POINT(6.231267 36.010247),,El Mechira,Mila,,,,,1.0,2170.0
ALS42d9e@2017-01-01,DZA,,,,Sidi Abdelmoumen,sidi abdelmoumen,ALS42d9e@2017-01-01,,,,,,true,Sidi Abdelmoumen,,,35.63494,0.05279,POINT(0.05279 35.63494),,Sidi Abdelmoumen,Mascara,,,,,1.0,2171.0
ALS4341e@2017-01-01,DZA,,,,Sidi Lahcene,sidi lahcene,ALS4341e@2017-01-01,,,,,,true,Sidi Lahcene,,,35.1632838,-0.6959152,POINT(-0.6959152 35.1632838),,Sidi Lahcene,Sidi Bel Abbès,,,,,1.0,2172.0
ALS453c5@2017-01-01,DZA,,,,Khalouia,khalouia,ALS453c5@2017-01-01,,,,,,true,Khalouia,,,35.4619283,0.2969742,POINT(0.2969742 35.4619283),,Khalouia,Mascara,,,,,1.0,2173.0
ALS453c5@2017-01-01,DZA,,,,Sonis,sonis,,,,,,,true,Khalouia,,,,,,,,,,,,1,1.0,2174.0
ALS45cbb@2017-01-01,DZA,,,,Aoubellil,aoubellil,ALS45cbb@2017-01-01,,,,,,true,Aoubellil,,,35.136467,-0.992578,POINT(-0.992578 35.136467),,Aoubellil,Aïn Témouchent,,,,,1.0,2175.0
ALS46dac@2017-01-01,DZA,,,,El Hadjeb,el hadjeb,ALS46dac@2017-01-01,,,,,,true,El Hadjeb,,,34.7904,5.59683,POINT(5.59683 34.7904),,El Hadjeb,Biskra,,,,,1.0,2176.0
ALS4731f@2017-01-01,DZA,,,,Rabelais,rabelais,,,,,,,true,Aïn Merane,,,,,,,,,,,,1,1.0,2177.0
ALS482ef@2017-01-01,DZA,,,,Zegla,zegla,,,,,,,true,Merine,,,,,,,,,,,,1,1.0,2178.0
ALS48f37@2017-01-01,DZA,,,,Sidi Abderrahmane,sidi abderrahmane,ALS48f37@2017-01-01,,,,,,true,Sidi Abderrahmane,,,34.7987218,1.1302185,POINT(1.1302185 34.7987218),,Sidi Abderrahmane,Chlef,,,,,1.0,2179.0
ALS49cff@2017-01-01,DZA,,,,Maoklane,maoklane,ALS49cff@2017-01-01,,,,,,true,Maoklane,,,36.3971,5.0753,POINT(5.0753 36.3971),,Maoklane,Sétif,,,,,1.0,2180.0
ALS4a3d5@2017-01-01,DZA,,,,Affreville,affreville,,,,,,,true,Khemis Miliana,,,,,,,,,,,,1,1.0,2181.0
ALS4a3d5@2017-01-01,DZA,,,,Khemis Miliana,khemis miliana,ALS4a3d5@2017-01-01,,,,,,true,Khemis Miliana,,,36.26,2.2,POINT(2.2 36.26),,Khemis Miliana,Aïn Defla,,,,,1.0,2182.0
ALS4ace5@2017-01-01,DZA,,,,Souk El Had,souk el had,ALS4ace5@2017-01-01,,,,,,true,Souk El Had,,,,,,,Souk El Had,Relizane,,,,,1.0,2183.0
ALS4aec1@2017-01-01,DZA,,,,Sidi Hadjeres,sidi hadjeres,ALS4aec1@2017-01-01,,,,,,true,Sidi Hadjeres,,,35.672,4.0352,POINT(4.0352 35.672),,Sidi Hadjeres,M'Sila,,,,,1.0,2184.0
ALS4b4e3@2017-01-01,DZA,,,,Beni Slimane,beni slimane,ALS4b4e3@2017-01-01,,,,,,true,Beni Slimane,,,36.22703,3.30596,POINT(3.30596 36.22703),,Beni Slimane,Médéa,,,,,1.0,2185.0
ALS4c046@2017-01-01,DZA,,,,Aïn Maabed,ain maabed,ALS4c046@2017-01-01,,,,,,true,Aïn Maabed,,,34.8048182,3.1293869,POINT(3.1293869 34.8048182),,Aïn Maabed,Djelfa,,,,,1.0,2186.0
ALS4e9db@2017-01-01,DZA,,,,Ourlal,ourlal,ALS4e9db@2017-01-01,,,,,,true,Ourlal,,,34.65542,5.51136,POINT(5.51136 34.65542),,Ourlal,Biskra,,,,,1.0,2187.0
ALS4ebb3@2017-01-01,DZA,,,,El Kantara,el kantara,ALS4ebb3@2017-01-01,,,,,,true,El Kantara,,,35.2166,5.7104,POINT(5.7104 35.2166),,El Kantara,Biskra,,,,,1.0,2188.0
ALS4edea@2017-01-01,DZA,,,,Harbil,harbil,ALS4edea@2017-01-01,,,,,,true,Harbil,,,36.32488,4.92641,POINT(4.92641 36.32488),,Harbil,Sétif,,,,,1.0,2189.0
ALS4ff90@2017-01-01,DZA,,,,Djebel Messaad,djebel messaad,ALS4ff90@2017-01-01,,,,,,true,Djebel Messaad,,,34.9911209,4.0924931,POINT(4.0924931 34.9911209),,Djebel Messaad,M'Sila,,,,,1.0,2190.0
ALS50f28@2017-01-01,DZA,,,,El Guettar,el guettar,ALS50f28@2017-01-01,,,,,,true,El Guettar,,,36.08781,0.81576,POINT(0.81576 36.08781),,El Guettar,Relizane,,,,,1.0,2191.0
ALS51499@2017-01-01,DZA,,,,Khemisti,khemisti,ALS51499@2017-01-01,,,,,,true,Khemisti,,,,,,,Khemisti,Tissemsilt,,,,,1.0,2192.0
ALS51e50@2017-01-01,DZA,,,,Mezdour (ou Mesdour),mezdour ou mesdour,ALS51e50@2017-01-01,,,,,,true,Mezdour (ou Mesdour),,,,,,,Mezdour (ou Mesdour),Bouira,,,,,1.0,2193.0
ALS53318@2017-01-01,DZA,,,,El Haçaiba,el hacaiba,ALS53318@2017-01-01,,,,,,true,El Haçaiba,,,34.6997072,-0.7609749,POINT(-0.7609749 34.6997072),,El Haçaiba,Sidi Bel Abbès,,,,,1.0,2194.0
ALS55782@2017-01-01,DZA,,,,Talaifacene,talaifacene,ALS55782@2017-01-01,,,,,,true,Talaifacene,,,36.3810067,4.9909258,POINT(4.9909258 36.3810067),,Talaifacene,Sétif,,,,,1.0,2195.0
ALS5580e@2017-01-01,DZA,,,,Ouanougha,ouanougha,ALS5580e@2017-01-01,,,,,,true,Ouanougha,,,35.9807497,4.1861343,POINT(4.1861343 35.9807497),,Ouanougha,M'Sila,,,,,1.0,2196.0
ALS55b17@2017-01-01,DZA,,,,Héliopolis,heliopolis,ALS55b17@2017-01-01,,,,,,true,Héliopolis,,,36.5,7.45,POINT(7.45 36.5),,Héliopolis,Guelma,,,,,1.0,2197.0
ALS55d85@2017-01-01,DZA,,,,Froha,froha,,,,,,,true,Khara,,,,,,,,,,,,1,1.0,2198.0
ALS55d85@2017-01-01,DZA,,,,Khadra,khadra,ALS55d85@2017-01-01,,,,,,true,Khadra,,,36.25,0.5833,POINT(0.5833 36.25),,Khadra,Mostaganem,,,,,1.0,2199.0
ALS55d85@2017-01-01,DZA,,,,Picard,picard,,,,,,,true,Khadra,,,,,,,,,,,,1,1.0,2200.0
ALS56889@2017-01-01,DZA,,,,Derrag,derrag,ALS56889@2017-01-01,,,,,,true,Derrag,,,36.0003161,3.7533546,POINT(3.7533546 36.0003161),,Derrag,Médéa,,,,,1.0,2201.0
ALS571e1@2017-01-01,DZA,,,,Oued El Barad,oued el barad,ALS571e1@2017-01-01,,,,,,true,Oued El Barad,,,36.47672,5.40143,POINT(5.40143 36.47672),,Oued El Barad,Sétif,,,,,1.0,2202.0
ALS57677@2017-01-01,DZA,,,,Aïn El Arbaa,ain el arbaa,ALS57677@2017-01-01,,,,,,true,Aïn El Arbaa,,,35.407556,-0.881556,POINT(-0.881556 35.407556),,Aïn El Arbaa,Aïn Témouchent,,,,,1.0,2203.0
ALS5790c@2017-01-01,DZA,,,,Oued Chorfa,oued chorfa,ALS5790c@2017-01-01,,,,,,true,Oued Chorfa,,,36.2,2.516667,POINT(2.516667 36.2),,Oued Chorfa,Aïn Defla,,,,,1.0,2204.0
ALS5790c@2017-01-01,DZA,,,,Village du Barrage,village barrage,,,,,,,true,Ouled Chorfa,,,,,,,,,,,,1,1.0,2205.0
ALS57e5c@2017-01-01,DZA,,,,Mekhatria,mekhatria,ALS57e5c@2017-01-01,,,,,,true,Mekhatria,,,35.8,0.316667,POINT(0.316667 35.8),,Mekhatria,Aïn Defla,,,,,1.0,2206.0
ALS58dc1@2017-01-01,DZA,,,,Cacherou,cacherou,,,,,,,true,Sidi Kada,,,,,,,,,,,,1,1.0,2207.0
ALS58dc1@2017-01-01,DZA,,,,Sidi Kada,sidi kada,ALS58dc1@2017-01-01,,,,,,true,Sidi Kada,,,35.333333,0.35,POINT(0.35 35.333333),,Sidi Kada,Mascara,,,,,1.0,2208.0
ALS591fa@2017-01-01,DZA,,,,Sour El Ghouzlane (ou Sūr-al-Ghuzlān ou Sour El Ghozlane ou Sour El-Ghozlane ou Aumale),sour el ghouzlane ou sur al ghuzlan ou sour el ghozlane ou sour el ghozlane ou aumale,ALS591fa@2017-01-01,,,,,,true,Sour El Ghouzlane (ou Sūr-al-Ghuzlān ou Sour El Ghozlane ou Sour El-Ghozlane ou Aumale),,,,,,,Sour El Ghouzlane (ou Sūr-al-Ghuzlān ou Sour El Ghozlane ou Sour El-Ghozlane ou Aumale),Bouira,,,,,1.0,2209.0
ALS5a367@2017-01-01,DZA,,,,Jean Mermoz,jean mermoz,,,,,,,true,Bou Henni,,,,,,,,,,,,1,1.0,2210.0
ALS5a3db@2017-01-01,DZA,,,,Djebilet Rosfa,djebilet rosfa,ALS5a3db@2017-01-01,,,,,,true,Djebilet Rosfa,,,34.864208,0.835004,POINT(0.835004 34.864208),,Djebilet Rosfa,Tiaret,,,,,1.0,2211.0
ALS5ae1d@2017-01-01,DZA,,,,Ouled Attia,ouled attia,ALS5ae1d@2017-01-01,,,,,,true,Ouled Attia,,,36.9944296,6.3413,POINT(6.3413 36.9944296),,Ouled Attia,Skikda,,,,,1.0,2212.0
ALS5b54b@2017-01-01,DZA,,,,Aïn Sidi Cherif,ain sidi cherif,ALS5b54b@2017-01-01,,,,,,true,Aïn Sidi Cherif,,,35.833019,0.1253557,POINT(0.1253557 35.833019),,Aïn Sidi Cherif,Mostaganem,,,,,1.0,2213.0
ALS5bc01@2017-01-01,DZA,,,,Ouled Hbaba,ouled hbaba,ALS5bc01@2017-01-01,,,,,,true,Ouled Hbaba,,,36.50346,6.95742,POINT(6.95742 36.50346),,Ouled Hbaba,Skikda,,,,,1.0,2214.0
ALS5c08f@2017-01-01,DZA,,,,Beni Chebana,beni chebana,ALS5c08f@2017-01-01,,,,,,true,Beni Chebana,,,36.46508,4.87613,POINT(4.87613 36.46508),,Beni Chebana,Sétif,,,,,1.0,2215.0
ALS5d54f@2017-01-01,DZA,,,,El Hamel,el hamel,ALS5d54f@2017-01-01,,,,,,true,El Hamel,,,35.133333,4.083333,POINT(4.083333 35.133333),,El Hamel,M'Sila,,,,,1.0,2218.0
ALS5dadf@2017-01-01,DZA,,,,Inkermann,inkermann,,,,,,,true,Oued Rhiou,,,,,,,,,,,,1,1.0,2219.0
ALS5fec5@2017-01-01,DZA,,,,Tizi Mahdi,tizi mahdi,ALS5fec5@2017-01-01,,,,,,true,Tizi Mahdi,,,36.20283,2.77591,POINT(2.77591 36.20283),,Tizi Mahdi,Médéa,,,,,1.0,2220.0
ALS5ff1c@2017-01-01,DZA,,,,Berrouaghia,berrouaghia,ALS5ff1c@2017-01-01,,,,,,true,Berrouaghia,,,36.66,2.92,POINT(2.92 36.66),,Berrouaghia,Médéa,,,,,1.0,2221.0
ALS60778@2017-01-01,DZA,,,,Minar Zarza,minar zarza,ALS60778@2017-01-01,,,,,,true,Minar Zarza,,,36.31737,5.53991,POINT(5.53991 36.31737),,Minar Zarza,Mila,,,,,1.0,2222.0
ALS614de@2017-01-01,DZA,,,,Larbatache,larbatache,ALS614de@2017-01-01,,,,,,true,Larbatache,,,36.63644,3.37201,POINT(3.37201 36.63644),,Larbatache,Boumerdès,,,,,1.0,2223.0
ALS614de@2017-01-01,DZA,,,,Maréchal-Foch,marechal foch,,,,,,,true,Larbatache,,,,,,,,,,,,1,1.0,2224.0
ALS623a1@2017-01-01,DZA,,,,Sidi Baizid,sidi baizid,ALS623a1@2017-01-01,,,,,,true,Sidi Baizid,,,35.75,2.383333,POINT(2.383333 35.75),,Sidi Baizid,Djelfa,,,,,1.0,2225.0
ALS62d58@2017-01-01,DZA,,,,M'Chouneche,m chouneche,ALS62d58@2017-01-01,,,,,,true,M'Chouneche,,,34.95,6.0,POINT(6 34.95),,M'Chouneche,Biskra,,,,,1.0,2226.0
ALS638f0@2017-01-01,DZA,,,,Mansoura,mansoura,ALS638f0@2017-01-01,,,,,,true,Mansoura,,,,,,,Mansoura,Ghardaïa,,,,,1.0,2227.0
ALS64814@2017-01-01,DZA,,,,Tachouda,tachouda,ALS64814@2017-01-01,,,,,,true,Tachouda,,,36.2623728,5.7130623,POINT(5.7130623 36.2623728),,Tachouda,Sétif,,,,,1.0,2228.0
ALS65369@2017-01-01,DZA,,,,Waldeck-Rousseau,waldeck rousseau,,,,,,,true,Sidi Hosni,,,,,,,,,,,,1,1.0,2229.0
ALS65e8f@2017-01-01,DZA,,,,La Baraque,baraque,,,,,,,true,El Hachimia,,,,,,,,,,,,1,1.0,2230.0
ALS667d8@2017-01-01,DZA,,,,Remila,remila,ALS667d8@2017-01-01,,,,,,true,Remila,,,35.5710523,6.934948,POINT(6.934948 35.5710523),,Remila,Khenchela,,,,,1.0,2231.0
ALS66d42@2017-01-01,DZA,,,,El Atteuf (Tajnint),el atteuf tajnint,ALS66d42@2017-01-01,,,,,,true,El Atteuf (Tajnint),,,,,,,El Atteuf (Tajnint),Ghardaïa,,,,,1.0,2232.0
ALS66dcc@2017-01-01,DZA,,,,Bordj Emir Khaled,bordj emir khaled,ALS66dcc@2017-01-01,,,,,,true,Bordj Emir Khaled,,,36.1222,2.2056,POINT(2.2056 36.1222),,Bordj Emir Khaled,Aïn Defla,,,,,1.0,2233.0
ALS66e0e@2017-01-01,DZA,,,,Deux Bassins,deux bassins,ALS66e0e@2017-01-01,,,,,,true,Deux Bassins,,,36.4693243,3.2994336,POINT(3.2994336 36.4693243),,Deux Bassins,Médéa,,,,,1.0,2234.0
ALS67cd1@2017-01-01,DZA,,,,Loverdo,loverdo,,,,,,,true,Ouzera,,,,,,,,,,,,1,1.0,2235.0
ALS67cf7@2017-01-01,DZA,,,,Bordj Ghédir,bordj ghedir,ALS67cf7@2017-01-01,,,,,,true,Bordj Ghédir,,,35.9,4.89,POINT(4.89 35.9),,Bordj Ghédir,Bordj Bou Arreridj,,,,,1.0,2236.0
ALS68d13@2017-01-01,DZA,,,,Nechmaya,nechmaya,ALS68d13@2017-01-01,,,,,,true,Nechmaya,,,36.61149,7.51331,POINT(7.51331 36.61149),,Nechmaya,Guelma,,,,,1.0,2238.0
ALS68f70@2017-01-01,DZA,,,,Benyahia Abderrahmane,benyahia abderrahmane,ALS68f70@2017-01-01,,,,,,true,Benyahia Abderrahmane,,,36.2329371,6.0129118,POINT(6.0129118 36.2329371),,Benyahia Abderrahmane,Mila,,,,,1.0,2239.0
ALS68fff@2017-01-01,DZA,,,,Djinet,djinet,ALS68fff@2017-01-01,,,,,,true,Djinet,,,36.8769773,3.7231207,POINT(3.7231207 36.8769773),,Djinet,Boumerdès,,,,,1.0,2240.0
ALS69b79@2017-01-01,DZA,,,,Beni Rached,beni rached,ALS69b79@2017-01-01,,,,,,true,Beni Rached,,,36.280607,1.516027,POINT(1.516027 36.280607),,Beni Rached,Chlef,,,,,1.0,2241.0
ALS69cd5@2017-01-01,DZA,,,,Sidi Zahar,sidi zahar,ALS69cd5@2017-01-01,,,,,,true,Sidi Zahar,,,36.07811,3.31961,POINT(3.31961 36.07811),,Sidi Zahar,Médéa,,,,,1.0,2242.0
ALS69daa@2017-01-01,DZA,,,,Tindouf 37000,tindouf 37000,ALS69daa@2017-01-01,,,,,,true,Tindouf 37000,,,,,,,Tindouf 37000,Tindouf,,,,,1.0,2243.0
ALS69dd4@2017-01-01,DZA,,,,Bouchagroune,bouchagroune,ALS69dd4@2017-01-01,,,,,,true,Bouchagroune,,,34.72161,5.46555,POINT(5.46555 34.72161),,Bouchagroune,Biskra,,,,,1.0,2244.0
ALS6a7fc@2017-01-01,DZA,,,,El Fedjoudj,el fedjoudj,ALS6a7fc@2017-01-01,,,,,,true,El Fedjoudj,,,36.503013,7.3996353,POINT(7.3996353 36.503013),,El Fedjoudj,Guelma,,,,,1.0,2245.0
ALS6adb2@2017-01-01,DZA,,,,Boudouaou-El-Bahri,boudouaou el bahri,ALS6adb2@2017-01-01,,,,,,true,Boudouaou-El-Bahri,,,36.7732001,3.3872711,POINT(3.3872711 36.7732001),,Boudouaou-El-Bahri,Boumerdès,,,,,1.0,2246.0
ALS6c0d5@2017-01-01,DZA,,,,El Mahmal,el mahmal,ALS6c0d5@2017-01-01,,,,,,true,El Mahmal,,,35.37381,7.21319,POINT(7.21319 35.37381),,El Mahmal,Khenchela,,,,,1.0,2248.0
ALS6d2b3@2017-01-01,DZA,,,,M'Toussa,m toussa,ALS6d2b3@2017-01-01,,,,,,true,M'Toussa,,,35.5993919,7.2449684,POINT(7.2449684 35.5993919),,M'Toussa,Khenchela,,,,,1.0,2249.0
ALS6d646@2017-01-01,DZA,,,,Sidi Damed,sidi damed,ALS6d646@2017-01-01,,,,,,true,Sidi Damed,,,35.8695,3.25432,POINT(3.25432 35.8695),,Sidi Damed,Médéa,,,,,1.0,2250.0
ALS6dba5@2017-01-01,DZA,,,,Auribeau,auribeau,,,,,,,true,Aïn Charchar,,,,,,,,,,,,1,1.0,2251.0
ALS6e159@2017-01-01,DZA,,,,Aïn Zaatout,ain zaatout,ALS6e159@2017-01-01,,,,,,true,Aïn Zaatout,,,35.13333333,5.81666667,POINT(5.81666667 35.13333333),,Aïn Zaatout,Biskra,,,,,1.0,2252.0
ALS6e42a@2017-01-01,DZA,,,,Oued El Kheir,oued el kheir,ALS6e42a@2017-01-01,,,,,,true,Oued El Kheir,,,35.95,0.383333,POINT(0.383333 35.95),,Oued El Kheir,Mostaganem,,,,,1.0,2253.0
ALS6eb9e@2017-01-01,DZA,,,,Mihoub,mihoub,ALS6eb9e@2017-01-01,,,,,,true,Mihoub,,,36.3530847,3.4757566,POINT(3.4757566 36.3530847),,Mihoub,Médéa,,,,,1.0,2254.0
ALS70ea9@2017-01-01,DZA,,,,Nazereg-Flinois,nazereg flinois,,,,,,,true,Rebahia,,,,,,,,,,,,1,1.0,2255.0
ALS7188c@2017-01-01,DZA,,,,Boukram,boukram,ALS7188c@2017-01-01,,,,,,true,Boukram,,,36.5414,3.3973,POINT(3.3973 36.5414),,Boukram,Bouira,,,,,1.0,2256.0
ALS71e27@2017-01-01,DZA,,,,El Allia,el allia,ALS71e27@2017-01-01,,,,,,true,El Allia,,,32.697394,5.4255295,POINT(5.4255295 32.697394),,El Allia,Ouargla,,,,,1.0,2257.0
ALS7270f@2017-01-01,DZA,,,,Hassi Dahou,hassi dahou,ALS7270f@2017-01-01,,,,,,true,Hassi Dahou,,,35.07205,-0.54545,POINT(-0.54545 35.07205),,Hassi Dahou,Sidi Bel Abbès,,,,,1.0,2258.0
ALS72aa6@2017-01-01,DZA,,,,El Gaada,el gaada,ALS72aa6@2017-01-01,,,,,,true,El Gaada,,,35.533333,-0.183333,POINT(-0.183333 35.533333),,El Gaada,Mascara,,,,,1.0,2259.0
ALS73a30@2017-01-01,DZA,,,,Mendes,mendes,ALS73a30@2017-01-01,,,,,,true,Mendes,,,35.6497288,0.8619118,POINT(0.8619118 35.6497288),,Mendes,Relizane,,,,,1.0,2260.0
ALS73e89@2017-01-01,DZA,,,,Ouled Mansour,ouled mansour,ALS73e89@2017-01-01,,,,,,true,Ouled Mansour,,,35.729522,4.396344,POINT(4.396344 35.729522),,Ouled Mansour,M'Sila,,,,,1.0,2261.0
ALS751ea@2017-01-01,DZA,,,,Mezerana,mezerana,ALS751ea@2017-01-01,,,,,,true,Mezerana,,,36.3609993,3.3580828,POINT(3.3580828 36.3609993),,Mezerana,Médéa,,,,,1.0,2262.0
ALS75615@2017-01-01,DZA,,,,El Omaria,el omaria,ALS75615@2017-01-01,,,,,,true,El Omaria,,,36.266667,3.033333,POINT(3.033333 36.266667),,El Omaria,Médéa,,,,,1.0,2264.0
ALS757b1@2017-01-01,DZA,,,,Tessala,tessala,ALS757b1@2017-01-01,,,,,,true,Tessala,,,35.242955,-0.773163,POINT(-0.773163 35.242955),,Tessala,Sidi Bel Abbès,,,,,1.0,2265.0
ALS75fbd@2017-01-01,DZA,,,,Aïn El Hadjel,ain el hadjel,ALS75fbd@2017-01-01,,,,,,true,Aïn El Hadjel,,,35.673962,3.881764,POINT(3.881764 35.673962),,Aïn El Hadjel,M'Sila,,,,,1.0,2267.0
ALS76141@2017-01-01,DZA,,,,Tefreg,tefreg,ALS76141@2017-01-01,,,,,,true,Tefreg,,,36.316667,4.733333,POINT(4.733333 36.316667),,Tefreg,Bordj Bou Arreridj,,,,,1.0,2268.0
ALS76bfd@2017-01-01,DZA,,,,Djemaa Ouled Cheikh,djemaa ouled cheikh,ALS76bfd@2017-01-01,,,,,,true,Djemaa Ouled Cheikh,,,36.07793,2.005,POINT(2.005 36.07793),,Djemaa Ouled Cheikh,Aïn Defla,,,,,1.0,2269.0
ALS7707b@2017-01-01,DZA,,,,Sidi Boubekeur,sidi boubekeur,ALS7707b@2017-01-01,,,,,,true,Sidi Boubekeur,,,35.0289421,0.0569916,POINT(0.0569916 35.0289421),,Sidi Boubekeur,Saïda,,,,,1.0,2270.0
ALS77091@2017-01-01,DZA,,,,Ouled Djellal,ouled djellal,ALS77091@2017-01-01,,,,,,true,Ouled Djellal,,,34.4289,5.0642,POINT(5.0642 34.4289),,Ouled Djellal,Biskra,,,,,1.0,2271.0
ALS775f2@2017-01-01,DZA,,,,Isserville,isserville,,,,,,,true,Issers,,,,,,,,,,,,1,1.0,2272.0
ALS77bb5@2017-01-01,DZA,,,,Zelmata,zelmata,ALS77bb5@2017-01-01,,,,,,true,Zelmata,,,35.29108,0.47622,POINT(0.47622 35.29108),,Zelmata,Mascara,,,,,1.0,2273.0
ALS795ed@2017-01-01,DZA,,,,Ouled Boudjemaa,ouled boudjemaa,ALS795ed@2017-01-01,,,,,,true,Ouled Boudjemaa,,,35.473087,-1.192467,POINT(-1.192467 35.473087),,Ouled Boudjemaa,Aïn Témouchent,,,,,1.0,2274.0
ALS795fb@2017-01-01,DZA,,,,Aïn Mellouk,ain mellouk,ALS795fb@2017-01-01,,,,,,true,Aïn Mellouk,,,36.274991,6.176435,POINT(6.176435 36.274991),,Aïn Mellouk,Mila,,,,,1.0,2275.0
ALS7a111@2017-01-01,DZA,,,,Makedra,makedra,ALS7a111@2017-01-01,,,,,,true,Makedra,,,35.4409528,-0.431385,POINT(-0.431385 35.4409528),,Makedra,Sidi Bel Abbès,,,,,1.0,2276.0
ALS7b549@2017-01-01,DZA,,,,Bordj Menaiel,bordj menaiel,ALS7b549@2017-01-01,,,,,,true,Bordj Menaiel,,,36.741667,3.723056,POINT(3.723056 36.741667),,Bordj Menaiel,Boumerdès,,,,,1.0,2277.0
ALS7b62a@2017-01-01,DZA,,,,Baghai,baghai,ALS7b62a@2017-01-01,,,,,,true,Baghai,,,35.5219228,7.1143341,POINT(7.1143341 35.5219228),,Baghai,Khenchela,,,,,1.0,2278.0
ALS7b814@2017-01-01,DZA,,,,El Ouldja,el ouldja,ALS7b814@2017-01-01,,,,,,true,El Ouldja,,,,,,,El Ouldja,Sétif,,,,,1.0,2279.0
ALS7c0b5@2017-01-01,DZA,,,,Tebesbest,tebesbest,ALS7c0b5@2017-01-01,,,,,,true,Tebesbest,,,33.1200129,6.0800743,POINT(6.0800743 33.1200129),,Tebesbest,Ouargla,,,,,1.0,2280.0
ALS7c243@2017-01-01,DZA,,,,El Messaid,el messaid,ALS7c243@2017-01-01,,,,,,true,El Messaid,,,35.541961,-1.122054,POINT(-1.122054 35.541961),,El Messaid,Aïn Témouchent,,,,,1.0,2281.0
ALS7c884@2017-01-01,DZA,,,,Beni Amrane,beni amrane,ALS7c884@2017-01-01,,,,,,true,Beni Amrane,,,36.66855,3.5922,POINT(3.5922 36.66855),,Beni Amrane,Boumerdès,,,,,1.0,2282.0
ALS7dad8@2017-01-01,DZA,,,,Lichana,lichana,ALS7dad8@2017-01-01,,,,,,true,Lichana,,,34.716667,5.433333,POINT(5.433333 34.716667),,Lichana,Biskra,,,,,1.0,2283.0
ALS7ef63@2017-01-01,DZA,,,,Bouteldja,bouteldja,ALS7ef63@2017-01-01,,,,,,true,Bouteldja,,,36.5028751,8.1048203,POINT(8.1048203 36.5028751),,Bouteldja,El Tarf,,,,,1.0,2284.0
ALS7efef@2017-01-01,DZA,,,,Ouled Aiche,ouled aiche,ALS7efef@2017-01-01,,,,,,true,Ouled Aiche,,,35.8419602,1.0008717,POINT(1.0008717 35.8419602),,Ouled Aiche,Relizane,,,,,1.0,2285.0
ALS7f1db@2017-01-01,DZA,,,,Madna,madna,ALS7f1db@2017-01-01,,,,,,true,Madna,,,34.75303,0.98281,POINT(0.98281 34.75303),,Madna,Tiaret,,,,,1.0,2286.0
ALS7f284@2017-01-01,DZA,,,,Medrissa,medrissa,ALS7f284@2017-01-01,,,,,,true,Medrissa,,,34.8958576,1.2399101,POINT(1.2399101 34.8958576),,Medrissa,Tiaret,,,,,1.0,2287.0
ALS7f73d@2017-01-01,DZA,,,,Sobha,sobha,ALS7f73d@2017-01-01,,,,,,true,Sobha,,,36.109167,1.109722,POINT(1.109722 36.109167),,Sobha,Chlef,,,,,1.0,2288.0
